"","X","word","source","corpusfreq","corpusrank","english","transl_en","textsame"
"19306",19305,"muirín","mm",0,NA,0,"marina",0
"19307",19306,"muirneach","mm",0,NA,0,"murky",0
"19308",19307,"muirnigh","mm",0,NA,0,"moor",0
"19309",19308,"muis","mm",0,NA,0,"mouse",0
"19310",19309,"muise","mm",0,NA,0,"muse",0
"19311",19310,"múisiam","mm",0,NA,0,"museum",0
"19312",19311,"muisiriún","mm",0,NA,0,"mushroom",0
"19313",19312,"mullán","mm",0,NA,0,"mulberry",0
"19314",19313,"mún","mm",0,NA,0,"urine",0
"19315",19314,"múnlaigh","mm",0,NA,0,"mold",0
"19316",19315,"múr","mm",0,NA,0,"wall",0
"19317",19316,"murascaill","mm",0,NA,0,"gulf",0
"19318",19317,"múscail","mm",0,NA,0,"wake up",0
"19319",19318,"naghaidh","gdoc",0,NA,0,"against",0
"19320",19319,"naí","mm",0,NA,0,"baby",0
"19321",19320,"naipcín","mm",0,NA,0,"napkin",0
"19322",19321,"náirigh","mm",0,NA,0,"shame",0
"19323",19322,"náisiúnach","mm",0,NA,0,"nationalist",0
"19324",19323,"náisiúnaí","mm",0,NA,0,"nationalist",0
"19325",19324,"náisiúnaíoch","mm",0,NA,0,"nationalist",0
"19326",19325,"naitsí","mm",0,NA,0,"Nazis",0
"19327",19326,"naitsíoch","mm",0,NA,0,"Nazi",0
"19328",19327,"naofacht","mm",0,NA,0,"holiness",0
"19329",19328,"naomhóg","mm",0,NA,0,"saint",0
"19330",19329,"naprún","mm",0,NA,0,"an apron",0
"19331",19330,"nath","mm",0,NA,0,"expression",0
"19332",19331,"nathair","mm",0,NA,0,"snake",0
"19333",19332,"nduine","gdoc",0,NA,0,"person",0
"19334",19333,"neach","mm",0,NA,0,"person",0
"19335",19334,"neacht","mm",0,NA,0,"niece",0
"19336",19335,"neadaigh","mm",0,NA,0,"nest",0
"19337",19336,"néal","mm",0,NA,0,"cloud",0
"19338",19337,"neamh-","mm",0,NA,0,"non-",0
"19339",19338,"neamhnigh","mm",0,NA,0,"empty",0
"19340",19339,"neamhshaolta","mm",0,NA,0,"unworldly",0
"19341",19340,"neantóg","mm",0,NA,0,"nettle",0
"19342",19341,"néaróg","mm",0,NA,0,"nervous",0
"19343",19342,"neartaigh","mm",0,NA,0,"strengthen",0
"19344",19343,"néata","mm",0,NA,0,"neat",0
"19345",19344,"neimhe","mm",0,NA,0,"heaven",0
"19346",19345,"neos","mm",0,NA,0,"neo",0
"19347",19346,"nia","mm",0,NA,0,"nephew",0
"19348",19347,"nimhiúil","mm",0,NA,0,"poisonous",0
"19349",19348,"níochán","mm",0,NA,0,"washing",0
"19350",19349,"nithiúil","mm",0,NA,0,"concrete",0
"19351",19350,"noch","mm",0,NA,0,"no",0
"19352",19351,"nócha","mm",0,NA,0,"ninety",0
"19353",19352,"nóibhíseach","mm",0,NA,0,"novice",0
"19354",19353,"nóin","mm",0,NA,0,"noon",0
"19355",19354,"nóinín","mm",0,NA,0,"daisy",0
"19356",19355,"nóisean","mm",0,NA,0,"notion",0
"19357",19356,"nóra","mm",0,NA,0,"nora",0
"19358",19357,"nua-ghaeilge","mm",0,NA,0,"Modern Irish",0
"19359",19358,"nuaaimseartha","gdoc",0,NA,0,"modern",0
"19360",19359,"núicléas","mm",0,NA,0,"nucleus",0
"19361",19360,"ob","mm",0,NA,1,"oh",0
"19362",19361,"och","mm",0,NA,1,"eight",0
"19363",19362,"ochtó","mm",0,NA,0,"eighty",0
"19364",19363,"ocrach","mm",0,NA,0,"hungry",0
"19365",19364,"ocsaíd","mm",0,NA,0,"oxide",0
"19366",19365,"ocsaigin","mm",0,NA,0,"oxygen",0
"19367",19366,"ógánach","mm",0,NA,0,"young person",0
"19368",19367,"ógfhear","mm",0,NA,0,"young man",0
"19369",19368,"óglach","mm",0,NA,0,"volunteer",0
"19370",19369,"oibiachtúil","mm",0,NA,0,"objective",0
"19371",19370,"oibleagáideach","mm",0,NA,0,"obligatory",0
"19372",19371,"oibreachas","mm",0,NA,0,"labor",0
"19373",19372,"oibreoir","mm",0,NA,0,"operator",0
"19374",19373,"oibríoch","mm",0,NA,0,"working",0
"19375",19374,"óid","mm",0,NA,0,"ode",0
"19376",19375,"oidhe","mm",0,NA,0,"night",0
"19377",19376,"oidhre","mm",0,NA,0,"heir",0
"19378",19377,"oigheann","mm",0,NA,0,"oven",0
"19379",19378,"oighearshruth","mm",0,NA,0,"glacier",0
"19380",19379,"oilimpeach","mm",0,NA,0,"Olympic",0
"19381",19380,"oilithreach","mm",0,NA,0,"pilgrim",0
"19382",19381,"oilithreacht","mm",0,NA,0,"pilgrimage",0
"19383",19382,"oilteacht","mm",0,NA,0,"proficiency",0
"19384",19383,"oineach","mm",0,NA,0,"honorary",0
"19385",19384,"oinniún","mm",0,NA,0,"onion",0
"19386",19385,"óinseach","mm",0,NA,0,"ounce",0
"19387",19386,"oirdheisceart","mm",0,NA,0,"southeast",0
"19388",19387,"oiriúnaigh","mm",0,NA,0,"suitable",0
"19389",19388,"oirnigh","mm",0,NA,0,"anoint",0
"19390",19389,"oirthuaisceart","mm",0,NA,0,"northeast",0
"19391",19390,"oisre","mm",0,NA,0,"oyster",0
"19392",19391,"ólachán","mm",0,NA,0,"drinking",0
"19393",19392,"olann","mm",0,NA,0,"wool",0
"19394",19393,"olar","mm",0,NA,0,"oil",0
"19395",19394,"ollphéist","mm",0,NA,0,"monster",0
"19396",19395,"ológ","mm",0,NA,0,"olive",0
"19397",19396,"óm","mm",0,NA,0,"from me",0
"19398",19397,"onnmhaire","mm",0,NA,0,"export",0
"19399",19398,"onnmhairigh","mm",0,NA,0,"export",0
"19400",19399,"oráisteach","mm",0,NA,0,"orange",0
"19401",19400,"ordaigh","mm",0,NA,0,"ordered",0
"19402",19401,"ordanás","mm",0,NA,0,"ordinance",0
"19403",19402,"ordóg","mm",0,NA,0,"thumb",0
"19404",19403,"orgán","mm",0,NA,0,"organ",0
"19405",19404,"ornáid","mm",0,NA,0,"ornament",0
"19406",19405,"ornáideach","mm",0,NA,0,"ornamental",0
"19407",19406,"orra","mm",0,NA,0,"on them",0
"19408",19407,"osna","mm",0,NA,0,"sigh",0
"19409",19408,"osnádúrtha","mm",0,NA,0,"supernatural",0
"19410",19409,"osnaíl","mm",0,NA,0,"sigh",0
"19411",19410,"óstlann","mm",0,NA,0,"hotel",0
"19412",19411,"óstóir","mm",0,NA,0,"host",0
"19413",19412,"paca","mm",0,NA,0,"pack",0
"19414",19413,"pacáil","mm",0,NA,0,"packing",0
"19415",19414,"págánach","mm",0,NA,0,"pagan",0
"19416",19415,"paidreoireacht","mm",0,NA,0,"prayer",0
"19417",19416,"paidrín","mm",0,NA,0,"rosary",0
"19418",19417,"pailm","mm",0,NA,0,"palm",0
"19419",19418,"paimfléad","mm",0,NA,0,"pamphlet",0
"19420",19419,"páirce","gdoc",0,NA,0,"field",0
"19421",19420,"páirteachas","mm",0,NA,0,"participation",0
"19422",19421,"páis","mm",0,NA,0,"passion",0
"19423",19422,"paiste","mm",0,NA,0,"patch",0
"19424",19423,"páistiúil","mm",0,NA,0,"childish",0
"19425",19424,"paiteanta","mm",0,NA,0,"patented",0
"19426",19425,"paráid","mm",0,NA,0,"parade",0
"19427",19426,"páras","mm",0,NA,0,"Paris",0
"19428",19427,"parlús","mm",0,NA,0,"parlor",0
"19429",19428,"parthas","mm",0,NA,0,"paradise",0
"19430",19429,"pasáiste","mm",0,NA,0,"passage",0
"19431",19430,"patról","mm",0,NA,0,"patrol",0
"19432",19431,"pátrún","mm",0,NA,0,"patron",0
"19433",19432,"péac","mm",0,NA,0,"sprout",0
"19434",19433,"peaca","mm",0,NA,0,"sin",0
"19435",19434,"peacach","mm",0,NA,0,"sinner",0
"19436",19435,"peacaigh","mm",0,NA,0,"sinners",0
"19437",19436,"péacóg","mm",0,NA,0,"peacock",0
"19438",19437,"peadairín","mm",0,NA,0,"peddler",0
"19439",19438,"péarla","mm",0,NA,0,"pearl",0
"19440",19439,"pearsa","mm",0,NA,0,"character",0
"19441",19440,"péas","mm",0,NA,0,"pie",0
"19442",19441,"péine","mm",0,NA,0,"pain",0
"19443",19442,"péint","mm",0,NA,0,"paint",0
"19444",19443,"péinteáil","mm",0,NA,0,"painting",0
"19445",19444,"péintéir","mm",0,NA,0,"painter",0
"19446",19445,"péintéireacht","mm",0,NA,0,"painting",0
"19447",19446,"peirsil","mm",0,NA,0,"parsley",0
"19448",19447,"peirspictíocht","mm",0,NA,0,"perspective",0
"19449",19448,"péist","mm",0,NA,0,"a worm",0
"19450",19449,"peiteal","mm",0,NA,0,"petal",0
"19451",19450,"pianmhar","mm",0,NA,0,"painful",0
"19452",19451,"pianó","mm",0,NA,0,"piano",0
"19453",19452,"píb","mm",0,NA,0,"pipe",0
"19454",19453,"píce","mm",0,NA,0,"pitch",0
"19455",19454,"pictiúrtha","mm",0,NA,0,"picturesque",0
"19456",19455,"pilib","mm",0,NA,0,"Philip",0
"19457",19456,"piliúr","mm",0,NA,0,"pillow",0
"19458",19457,"pinc","mm",0,NA,0,"pink",0
"19459",19458,"pinsinéir","mm",0,NA,0,"pensioner",0
"19460",19459,"píobaire","mm",0,NA,0,"piper",0
"19461",19460,"píobán","mm",0,NA,0,"pipe",0
"19462",19461,"piobar","mm",0,NA,0,"pepper",0
"19463",19462,"pióg","mm",0,NA,0,"pie",0
"19464",19463,"píolóta","mm",0,NA,0,"pilot",0
"19465",19464,"pionna","mm",0,NA,0,"pin",0
"19466",19465,"piorra","mm",0,NA,0,"pear",0
"19467",19466,"piostal","mm",0,NA,0,"pistol",0
"19468",19467,"pirimid","mm",0,NA,0,"pyramid",0
"19469",19468,"plab","mm",0,NA,0,"plab",1
"19470",19469,"plaic","mm",0,NA,0,"plaque",0
"19471",19470,"plaisteach","mm",0,NA,0,"plastic",0
"19472",19471,"plána","mm",0,NA,0,"plane",0
"19473",19472,"planda","mm",0,NA,0,"plant",0
"19474",19473,"plandóir","mm",0,NA,0,"planter",0
"19475",19474,"plás","mm",0,NA,0,"plaza",0
"19476",19475,"plástar","mm",0,NA,0,"plaster",0
"19477",19476,"pláta","mm",0,NA,0,"plate",0
"19478",19477,"pléadáil","mm",0,NA,0,"plea",0
"19479",19478,"pléaráca","mm",0,NA,0,"pleura",0
"19480",19479,"pléasc","mm",0,NA,0,"explosion",0
"19481",19480,"pléascach","mm",0,NA,0,"explosive",0
"19482",19481,"pléascán","mm",0,NA,0,"explosive",0
"19483",19482,"pleidhce","mm",0,NA,0,"play",0
"19484",19483,"pléisiúrtha","mm",0,NA,0,"pleasant",0
"19485",19484,"plimp","mm",0,NA,0,"plump",0
"19486",19485,"plódaigh","mm",0,NA,0,"crowded",0
"19487",19486,"plota","mm",0,NA,0,"plot",0
"19488",19487,"pluais","mm",0,NA,0,"cave",0
"19489",19488,"pluc","mm",0,NA,0,"plug",0
"19490",19489,"plúch","mm",0,NA,0,"plush",0
"19491",19490,"pluid","mm",0,NA,0,"blanket",0
"19492",19491,"pluma","mm",0,NA,0,"plum",0
"19493",19492,"plúr","mm",0,NA,0,"flour",0
"19494",19493,"poblachtach","mm",0,NA,0,"republican",0
"19495",19494,"póg","mm",0,NA,0,"kiss",0
"19496",19495,"poibligh","mm",0,NA,0,"publicize",0
"19497",19496,"pointeáil","mm",0,NA,0,"point",0
"19498",19497,"póirse","mm",0,NA,0,"porch",0
"19499",19498,"póit","mm",0,NA,0,"drink",0
"19500",19499,"poitigéir","mm",0,NA,0,"chemist",0
"19501",19500,"polla","mm",0,NA,0,"hole",0
"19502",19501,"polláire","mm",0,NA,0,"poll",0
"19503",19502,"pónaire","mm",0,NA,0,"bean",0
"19504",19503,"ponc","mm",0,NA,0,"dot",0
"19505",19504,"pór","mm",0,NA,0,"breed",0
"19506",19505,"portán","mm",0,NA,0,"crab",0
"19507",19506,"pórtar","mm",0,NA,0,"breed",0
"19508",19507,"portráid","mm",0,NA,0,"portrait",0
"19509",19508,"pós","mm",0,NA,0,"marry",0
"19510",19509,"póstaer","mm",0,NA,0,"poster",0
"19511",19510,"postas","mm",0,NA,0,"postage",0
"19512",19511,"potaireacht","mm",0,NA,0,"pottery",0
"19513",19512,"prás","mm",0,NA,0,"brass",0
"19514",19513,"práta","mm",0,NA,0,"potato",0
"19515",19514,"preab","mm",0,NA,0,"bounce",0
"19516",19515,"préach","mm",0,NA,0,"crow",0
"19517",19516,"priacal","mm",0,NA,0,"risk",0
"19518",19517,"printíseach","mm",0,NA,0,"apprentice",0
"19519",19518,"prioc","mm",0,NA,0,"prick",0
"19520",19519,"prionsa","mm",0,NA,0,"prince",0
"19521",19520,"prionta","mm",0,NA,0,"print",0
"19522",19521,"priontáil","mm",0,NA,0,"print",0
"19523",19522,"priosma","mm",0,NA,0,"prism",0
"19524",19523,"príosúnach","mm",0,NA,0,"prisoner",0
"19525",19524,"próca","mm",0,NA,0,"jar",0
"19526",19525,"proinnteach","mm",0,NA,0,"lunch",0
"19527",19526,"proinsiasach","mm",0,NA,0,"Franciscan",0
"19528",19527,"próitéin","mm",0,NA,0,"protein",0
"19529",19528,"promhadán","mm",0,NA,0,"test tube",0
"19530",19529,"prós","mm",0,NA,0,"prose",0
"19531",19530,"protastúnach","mm",0,NA,0,"Protestant",0
"19532",19531,"puball","mm",0,NA,0,"tent",0
"19533",19532,"púicín","mm",0,NA,0,"pumpkin",0
"19534",19533,"puisín","mm",0,NA,0,"pussy",0
"19535",19534,"puiteach","mm",0,NA,0,"muddy",0
"19536",19535,"punta","mm",0,NA,0,"pound",0
"19537",19536,"puth","mm",0,NA,0,"push",0
"19538",19537,"rábach","mm",0,NA,0,"fast",0
"19539",19538,"rabh","mm",0,NA,0,"was",0
"19540",19539,"raca","mm",0,NA,0,"rack",0
"19541",19540,"racán","mm",0,NA,0,"rake",0
"19542",19541,"ráchairt","mm",0,NA,0,"popularity",0
"19543",19542,"racht","mm",0,NA,0,"rush",0
"19544",19543,"radaíocht","mm",0,NA,0,"radiation",0
"19545",19544,"rádh","mm",0,NA,0,"say",0
"19546",19545,"ragairne","mm",0,NA,0,"raagairn",0
"19547",19546,"raibhe","mm",0,NA,0,"was",0
"19548",19547,"raidhfil","mm",0,NA,0,"rifle",0
"19549",19548,"ráille","mm",0,NA,0,"railing",0
"19550",19549,"ráis","mm",0,NA,0,"race",0
"19551",19550,"raithneach","mm",0,NA,0,"fern",0
"19552",19551,"rámh","mm",0,NA,0,"row",0
"19553",19552,"rámhaille","mm",0,NA,0,"delay",0
"19554",19553,"ramhraigh","mm",0,NA,0,"fatten",0
"19555",19554,"rangaigh","mm",0,NA,0,"class",0
"19556",19555,"rangú","mm",0,NA,0,"ranking",0
"19557",19556,"ranníocach","mm",0,NA,0,"contributory",0
"19558",19557,"réab","mm",0,NA,0,"rupture",0
"19559",19558,"reacaire","mm",0,NA,0,"speaker",0
"19560",19559,"reacaireacht","mm",0,NA,0,"speech",0
"19561",19560,"réad","mm",0,NA,0,"object",0
"19562",19561,"réal","mm",0,NA,0,"star",0
"19563",19562,"réalta","mm",0,NA,0,"star",0
"19564",19563,"réaltach","mm",0,NA,0,"stellar",0
"19565",19564,"réaltbhuíon","mm",0,NA,0,"constellation",0
"19566",19565,"réaltóg","mm",0,NA,0,"star",0
"19567",19566,"réaltra","mm",0,NA,0,"galaxy",0
"19568",19567,"réamhaisnéis","mm",0,NA,0,"forecast",0
"19569",19568,"réamhráite","mm",0,NA,0,"aforementioned",0
"19570",19569,"réasúnaigh","mm",0,NA,0,"rational",0
"19571",19570,"reathaí","mm",0,NA,0,"runner",0
"19572",19571,"reibiliún","mm",0,NA,0,"rebellion",0
"19573",19572,"réigh","mm",0,NA,0,"ready",0
"19574",19573,"reisimint","mm",0,NA,0,"regiment",0
"19575",19574,"reithe","mm",0,NA,0,"a ram",0
"19576",19575,"reoigh","mm",0,NA,0,"freeze",0
"19577",19576,"rianaigh","mm",0,NA,0,"trace",0
"19578",19577,"riarthach","mm",0,NA,0,"administrative",0
"19579",19578,"riarthóir","mm",0,NA,0,"administrator",0
"19580",19579,"ribe","mm",0,NA,0,"trap",0
"19581",19580,"ribeach","mm",0,NA,0,"capillary",0
"19582",19581,"ribín","mm",0,NA,0,"ribbon",0
"19583",19582,"ridire","mm",0,NA,0,"knight",0
"19584",19583,"ridireacht","mm",0,NA,0,"knighthood",0
"19585",19584,"righ","mm",0,NA,0,"king",0
"19586",19585,"ríl","mm",0,NA,0,"reel",0
"19587",19586,"rinc","mm",0,NA,0,"rink",0
"19588",19587,"rinceoir","mm",0,NA,0,"dancer",0
"19589",19588,"ríog","mm",0,NA,0,"king",0
"19590",19589,"ríon","mm",0,NA,0,"rice",0
"19591",19590,"rithimeach","mm",0,NA,0,"rhythmic",0
"19592",19591,"ró-","mm",0,NA,0,"too",0
"19593",19592,"róba","mm",0,NA,0,"robe",0
"19594",19593,"robálaí","mm",0,NA,0,"robber",0
"19595",19594,"rógaire","mm",0,NA,0,"rogue",0
"19596",19595,"roghnóir","mm",0,NA,0,"selector",0
"19597",19596,"róibín","mm",0,NA,0,"robe",0
"19598",19597,"roicéad","mm",0,NA,0,"rocket",0
"19599",19598,"rómáns","mm",0,NA,0,"romance",0
"19600",19599,"rómánsach","mm",0,NA,0,"romantic",0
"19601",19600,"rómánsaíocht","mm",0,NA,0,"romance",0
"19602",19601,"rón","mm",0,NA,0,"seal",0
"19603",19602,"ropaire","mm",0,NA,0,"auctioneer",0
"19604",19603,"rós","mm",0,NA,0,"rose",0
"19605",19604,"rosc","mm",0,NA,0,"prose",0
"19606",19605,"róst","mm",0,NA,0,"roast",0
"19607",19606,"rothlaigh","mm",0,NA,0,"rotate",0
"19608",19607,"ruainne","mm",0,NA,0,"ruane",0
"19609",19608,"ruanda","mm",0,NA,0,"Rwanda",0
"19610",19609,"ruball","mm",0,NA,0,"ruble",0
"19611",19610,"rubar","mm",0,NA,0,"rubber",0
"19612",19611,"rúid","mm",0,NA,0,"secret",0
"19613",19612,"rúitín","mm",0,NA,0,"ankle",0
"19614",19613,"rum","mm",0,NA,1,"rum",1
"19615",19614,"rúta","mm",0,NA,0,"route",0
"19616",19615,"sábh","mm",0,NA,0,"saw",0
"19617",19616,"sabóid","mm",0,NA,0,"Sabbath",0
"19618",19617,"sacraimint","mm",0,NA,0,"sacrament",0
"19619",19618,"sádach","mm",0,NA,0,"sadistic",0
"19620",19619,"saibhrigh","mm",0,NA,0,"get rich",0
"19621",19620,"sáigh","mm",0,NA,0,"insert",0
"19622",19621,"saighead","mm",0,NA,0,"arrow",0
"19623",19622,"saighid","mm",0,NA,0,"arrows",0
"19624",19623,"sáil","mm",0,NA,0,"heel",0
"19625",19624,"saileach","mm",0,NA,0,"willow",0
"19626",19625,"sailéad","mm",0,NA,0,"salad",0
"19627",19626,"saill","mm",0,NA,0,"fat",0
"19628",19627,"sáimhín","mm",0,NA,0,"calm",0
"19629",19628,"sainigh","mm",0,NA,0,"define",0
"19630",19629,"sáinnigh","mm",0,NA,0,"get stuck",0
"19631",19630,"sáith","mm",0,NA,0,"soaked",0
"19632",19631,"salachar","mm",0,NA,0,"dirt",0
"19633",19632,"salaigh","mm",0,NA,0,"dirty",0
"19634",19633,"salann","mm",0,NA,0,"salt",0
"19635",19634,"salm","mm",0,NA,0,"psalm",0
"19636",19635,"samhailteach","mm",0,NA,0,"imaginary",0
"19637",19636,"samplach","mm",0,NA,0,"sample",0
"19638",19637,"sann","mm",0,NA,0,"assign",0
"19639",19638,"santaigh","mm",0,NA,0,"greedy",0
"19640",19639,"saobh","mm",0,NA,0,"pervert",0
"19641",19640,"saoirsigh","mm",0,NA,0,"freemason",0
"19642",19641,"saoiste","mm",0,NA,0,"ranger",0
"19643",19642,"saoithiúil","mm",0,NA,0,"wise",0
"19644",19643,"saolaigh","mm",0,NA,0,"worldly",0
"19645",19644,"saoráid","mm",0,NA,0,"facility",0
"19646",19645,"saoráideach","mm",0,NA,0,"convenient",0
"19647",19646,"saoránacht","mm",0,NA,0,"citizenship",0
"19648",19647,"saorga","mm",0,NA,0,"artificial",0
"19649",19648,"saotharlann","mm",0,NA,0,"laboratory",0
"19650",19649,"saothraí","mm",0,NA,0,"worker",0
"19651",19650,"saothraigh","mm",0,NA,0,"worked hard",0
"19652",19651,"sáraigh","mm",0,NA,0,"overcome",0
"19653",19652,"sás","mm",0,NA,0,"solution",0
"19654",19653,"sásaigh","mm",0,NA,0,"satisfy",0
"19655",19654,"sáspan","mm",0,NA,0,"saucepan",0
"19656",19655,"satail","mm",0,NA,0,"saddle",0
"19657",19656,"satailít","mm",0,NA,0,"satellite",0
"19658",19657,"scadán","mm",0,NA,0,"herring",0
"19659",19658,"scafánta","mm",0,NA,0,"scraped",0
"19660",19659,"scáfar","mm",0,NA,0,"will be scattered",0
"19661",19660,"scag","mm",0,NA,1,"filter",0
"19662",19661,"scaif","mm",0,NA,0,"scarf",0
"19663",19662,"scailp","mm",0,NA,0,"scalp",0
"19664",19663,"scáin","mm",0,NA,0,"knife",0
"19665",19664,"scair","mm",0,NA,0,"share",0
"19666",19665,"scairbh","mm",0,NA,0,"shelf",0
"19667",19666,"scaird","mm",0,NA,0,"jet",0
"19668",19667,"scairteach","mm",0,NA,0,"noisy",0
"19669",19668,"scaitheamh","mm",0,NA,0,"throwing",0
"19670",19669,"scal","mm",0,NA,0,"scalp",0
"19671",19670,"scall","mm",0,NA,0,"skull",0
"19672",19671,"scamallach","mm",0,NA,0,"cloudy",0
"19673",19672,"scamhóg","mm",0,NA,0,"lung",0
"19674",19673,"scanraigh","mm",0,NA,0,"scare",0
"19675",19674,"scaoll","mm",0,NA,0,"panic",0
"19676",19675,"scáthlán","mm",0,NA,0,"umbrella",0
"19677",19676,"sceadamán","mm",0,NA,0,"scumbag",0
"19678",19677,"scéalach","mm",0,NA,0,"storyteller",0
"19679",19678,"sceallóg","mm",0,NA,0,"chip",0
"19680",19679,"scean","mm",0,NA,0,"knife",0
"19681",19680,"scéimh","mm",0,NA,0,"beauty",0
"19682",19681,"sceimhlitheoir","mm",0,NA,0,"terrorist",0
"19683",19682,"scéin","mm",0,NA,0,"scene",0
"19684",19683,"sceirdiúil","mm",0,NA,0,"funny",0
"19685",19684,"sceith","mm",0,NA,0,"spawn",0
"19686",19685,"scéith","mm",0,NA,0,"shield",0
"19687",19686,"sceitimíní","mm",0,NA,0,"excitement",0
"19688",19687,"sceitse","mm",0,NA,0,"sketch",0
"19689",19688,"scian","mm",0,NA,0,"knife",0
"19690",19689,"sciathán","mm",0,NA,0,"wing",0
"19691",19690,"scilling","mm",0,NA,0,"shilling",0
"19692",19691,"scine","mm",0,NA,0,"knife",0
"19693",19692,"scinn","mm",0,NA,0,"skin",0
"19694",19693,"scioból","mm",0,NA,0,"barn",0
"19695",19694,"sciorr","mm",0,NA,0,"slip",0
"19696",19695,"sciorta","mm",0,NA,0,"a skirt",0
"19697",19696,"scís","mm",0,NA,0,"tired",0
"19698",19697,"sciúr","mm",0,NA,0,"laundry",0
"19699",19698,"sclábhaí","mm",0,NA,0,"slave",0
"19700",19699,"sclábhaíocht","mm",0,NA,0,"slavery",0
"19701",19700,"scláta","mm",0,NA,0,"slate",0
"19702",19701,"scléip","mm",0,NA,0,"scold",0
"19703",19702,"scliúchas","mm",0,NA,0,"intelligence",0
"19704",19703,"scól","mm",0,NA,0,"school",0
"19705",19704,"sconna","mm",0,NA,0,"tap",0
"19706",19705,"sconsa","mm",0,NA,0,"fence",0
"19707",19706,"scorach","mm",0,NA,0,"quit",0
"19708",19707,"scréach","mm",0,NA,0,"scream",0
"19709",19708,"screamh","mm",0,NA,0,"crust",0
"19710",19709,"scrín","mm",0,NA,0,"shrine",0
"19711",19710,"scríob","mm",0,NA,0,"scratch",0
"19712",19711,"scríobhaí","mm",0,NA,0,"scribe",0
"19713",19712,"scrioptúr","mm",0,NA,0,"scripture",0
"19714",19713,"scriú","mm",0,NA,0,"screw",0
"19715",19714,"scrobarnach","mm",0,NA,0,"scrub",0
"19716",19715,"scrúdaigh","mm",0,NA,0,"examine",0
"19717",19716,"scrúdaitheoir","mm",0,NA,0,"examiner",0
"19718",19717,"scuad","mm",0,NA,0,"squad",0
"19719",19718,"seac","mm",0,NA,0,"jack",0
"19720",19719,"seachaid","mm",0,NA,0,"deliver",0
"19721",19720,"seachrán","mm",0,NA,0,"distraction",0
"19722",19721,"seachtó","mm",0,NA,0,"seventy",0
"19723",19722,"seacláid","mm",0,NA,0,"chocolate",0
"19724",19723,"seaicéad","mm",0,NA,0,"jacket",0
"19725",19724,"seál","mm",0,NA,0,"shawl",0
"19726",19725,"séalaigh","mm",0,NA,0,"seal",0
"19727",19726,"sealaíocht","mm",0,NA,0,"relay",0
"19728",19727,"sealbhaigh","mm",0,NA,0,"possess",0
"19729",19728,"sealbhóir","mm",0,NA,0,"holder",0
"19730",19729,"sealgaire","mm",0,NA,0,"hunter",0
"19731",19730,"seamróg","mm",0,NA,0,"shamrock",0
"19732",19731,"seanaimseartha","mm",0,NA,0,"old-fashioned",0
"19733",19732,"seanaois","mm",0,NA,0,"old age",0
"19734",19733,"seanchaite","mm",0,NA,0,"old-fashioned",0
"19735",19734,"seanda","mm",0,NA,0,"old",0
"19736",19735,"seandálaí","mm",0,NA,0,"archaeologist",0
"19737",19736,"seanduine","gdoc",0,NA,0,"old person",0
"19738",19737,"seanfhondúir","mm",0,NA,0,"old foundation",0
"19739",19738,"seang","mm",0,NA,0,"ant",0
"19740",19739,"seangán","mm",0,NA,0,"ant",0
"19741",19740,"seanmóir","mm",0,NA,0,"sermon",0
"19742",19741,"seanmóireacht","mm",0,NA,0,"preaching",0
"19743",19742,"seanmóirí","mm",0,NA,0,"sermons",0
"19744",19743,"seanóir","mm",0,NA,0,"an elder",0
"19745",19744,"seansailéir","mm",0,NA,0,"chancellor",0
"19746",19745,"searbhas","mm",0,NA,0,"bitterness",0
"19747",19746,"searbhasach","mm",0,NA,0,"sarcastic",0
"19748",19747,"searbhónta","mm",0,NA,0,"servant",0
