"word","source","corpusfreq","corpusrank","english"
"neamhcháilithe","cm",1,16676,0
"tuáille","mm",1,16677,0
"chruálach","cm",1,16678,0
"bombardú","cm",1,16679,0
"phríomghuth","cm",1,16680,0
"mbunscolaíocht","cm",1,16681,0
"rollú","cm",1,16682,0
"gcigireacht","cm",1,16683,0
"gcríochnaíonn","cm",1,16684,0
"clásico","cm",1,16685,0
"géar-iomaíochta","cm",1,16686,0
"úsáidí","cm",1,16687,0
"drisleáin","cm",1,16688,0
"gcorpoideachas","cm",1,16689,0
"mhórscála","cm",1,16690,0
"gníomhachhas","cm",1,16691,0
"seanspórt","cm",1,16692,0
"imreoir","mm",1,16693,0
"matán","mm",1,16694,0
"gcorp","cm",1,16695,0
"dtacóimid","cm",1,16696,0
"chrosbhóthar","cm",1,16697,0
"bardas","mm",1,16698,0
"camógaíocht","mm",1,16699,0
"gheallghlacadóirí","cm",1,16700,0
"mbrisdamhsa","cm",1,16701,0
"cuil","mm",1,16702,0
"n-eispéiris","cm",1,16703,0
"bréagchráifeachta","cm",1,16704,0
"lárnaithe","cm",1,16705,0
"bhforlámhas","cm",1,16706,0
"uilíocht","cm",1,16707,0
"meabhraíonn","cm",1,16708,0
"neamhthofa","cm",1,16709,0
"chatalóin","cm",1,16710,0
"neamhfhorleathana","cm",1,16711,0
"gcatalóinis","cm",1,16712,0
"gairdíní","cm",1,16713,0
"sean-thuismitheoirí","cm",1,16714,0
"gérald","cm",1,16715,0
"coilín","cm",1,16716,0
"frédéric","cm",1,16717,0
"han-tábhachtach","cm",1,16718,0
"choiriúil","cm",1,16719,0
"époque","cm",1,16720,0
"cróna","cm",1,16721,0
"ró-eolach","cm",1,16722,0
"foilmhe","cm",1,16723,0
"láimhseálann","cm",1,16724,0
"úrlar","cm",1,16725,0
"gceacht","cm",1,16726,0
"cérbh","cm",1,16727,0
"thiocfaí","cm",1,16728,0
"inacmhainneacht","cm",1,16729,0
"chomhcoiste","cm",1,16730,0
"iolsainchreidmheacha","cm",1,16731,0
"dhíreoimis","cm",1,16732,0
"príomhchosaintí","cm",1,16733,0
"gcoimeádann","cm",1,16734,0
"bhoilscithe","cm",1,16735,0
"bhfaobhar","cm",1,16736,0
"bpóilíneacht","cm",1,16737,0
"chólaiste","cm",1,16738,0
"sádh","cm",1,16739,0
"chíréibeach","cm",1,16740,0
"ghráinn","cm",1,16741,0
"loitiméireacht","cm",1,16742,0
"gcáil","cm",1,16743,0
"príomhshráideanna","cm",1,16744,0
"círéibe","cm",1,16745,0
"fhoiréigean","cm",1,16746,0
"gcearnóg","cm",1,16747,0
"náirithe","cm",1,16748,0
"fóraim","cm",1,16749,0
"ngéilleann","cm",1,16750,0
"gcríochdheighilt","cm",1,16751,0
"dhá-thír","cm",1,16752,0
"rásíocht","cm",1,16753,0
"abhantrach","cm",1,16754,0
"tírlan","cm",1,16755,0
"dhlúth-thacaíocht","cm",1,16756,0
"phóilíneacht","cm",1,16757,0
"cóid","cm",1,16758,0
"leanúnaí","cm",1,16759,0
"síorlaghdú","cm",1,16760,0
"riarthóra","cm",1,16761,0
"síorlaghduithe","cm",1,16762,0
"sainchinntí","cm",1,16763,0
"stílmhaireachtála","cm",1,16764,0
"d’irisí","cm",1,16765,0
"starnó","cm",1,16766,0
"eaglasta","mm",1,16767,0
"hársa","cm",1,16768,0
"postálacha","cm",1,16769,0
"ndátaí","cm",1,16770,0
"músaeim","cm",1,16771,0
"cultúrlainne","cm",1,16772,0
"eispéiris","cm",1,16773,0
"cacaíochta","cm",1,16774,0
"mhuinchille","cm",1,16775,0
"cabhán","cm",1,16776,0
"shochtheangeolaíoch","cm",1,16777,0
"shochtheangeolaíochta","cm",1,16778,0
"sruthlínithe","cm",1,16779,0
"sainmharc","cm",1,16780,0
"soiléirí","cm",1,16781,0
"daidí","mm",1,16782,0
"an-díospóireacht","cm",1,16783,0
"maoiniúcháin","cm",1,16784,0
"phrióireachta","cm",1,16785,0
"cié-salaried","cm",1,16786,0
"fáil-established","cm",1,16787,0
"craiceann","mm",1,16788,0
"seirbhéirí","cm",1,16789,0
"thíor","cm",1,16790,0
"téamh","mm",1,16791,0
"defencetánaiste","cm",1,16792,0
"t-infrastruchtúr","cm",1,16793,0
"cuntasaíochta","cm",1,16794,0
"táblaí","cm",1,16795,0
"déileáltar","cm",1,16796,0
"príomháideacha","cm",1,16797,0
"dífheistiú","cm",1,16798,0
"iontaise","mm",1,16799,0
"breoslaí","cm",1,16800,0
"meánshould","cm",1,16801,0
"meánbe","cm",1,16802,0
"meánhas","cm",1,16803,0
"bréagfíricí","cm",1,16804,0
"bréagteachtaireachtaí","cm",1,16805,0
"ciníochais","cm",1,16806,0
"d’fhéach","cm",1,16807,0
"hardán","cm",1,16808,0
"rúd","cm",1,16809,0
"deilbh","mm",1,16810,0
"gcrochadh","cm",1,16811,0
"tapú","cm",1,16812,0
"bprímh-chiste","cm",1,16813,0
"t-aonú","cm",1,16814,0
"fichead","gdoc",1,16815,0
"tsiosón","cm",1,16816,0
"fáiltim","cm",1,16817,0
"bánráiteas","cm",1,16818,0
"vótálaithefiafraítear","cm",1,16819,0
"bhforálfaí","cm",1,16820,0
"buíon-aonad","cm",1,16821,0
"táar","cm",1,16822,0
"nílar","cm",1,16823,0
"sceideál","cm",1,16824,0
"uaine","mm",1,16825,0
"féachfaidh","cm",1,16826,0
"athbhlian","cm",1,16827,0
"cheannaitheoirí","cm",1,16828,0
"coimeádfaidh","cm",1,16829,0
"gceannach","cm",1,16830,0
"shróna","cm",1,16831,0
"portlaoise-abbeyleix","cm",1,16832,0
"anas","mm",1,16833,0
"pleanála-based","cm",1,16834,0
"d’infheistíocht","cm",1,16835,0
"féinsmachta","cm",1,16836,0
"beagáin","cm",1,16837,0
"athfháis","cm",1,16838,0
"iléirimiúil","cm",1,16839,0
"míorúiltí","cm",1,16840,0
"eadránaí","cm",1,16841,0
"treoraí","mm",1,16842,0
"iar-ard-stiúrthóir","cm",1,16843,0
"athchóiriu","cm",1,16844,0
"daitheachaí","cm",1,16845,0
"dea-mhúinte","cm",1,16846,0
"cruthanta","mm",1,16847,0
"an-seirbhís","cm",1,16848,0
"mid-dáil","cm",1,16849,0
"ndilchuimhne","cm",1,16850,0
"cheantrachaí","cm",1,16851,0
"príomhsheirbhísí","cm",1,16852,0
"t-íos-ráta","cm",1,16853,0
"t-íos-luas","cm",1,16854,0
"phingín","cm",1,16855,0
"íte","cm",1,16856,0
"bpríosúin","cm",1,16857,0
"bhfíorbheagán","cm",1,16858,0
"frithrún","cm",1,16859,0
"tháirgeadh","cm",1,16860,0
"amlaoibh","cm",1,16861,0
"caiféanna","cm",1,16862,0
"fíordhona","cm",1,16863,0
"hinbhuanaithe","cm",1,16864,0
"cinedhíothú","cm",1,16865,0
"bradach","mm",1,16866,0
"díoltas","mm",1,16867,0
"n-institiúidí","cm",1,16868,0
"féil","cm",1,16869,0
"brídeardóidh","cm",1,16870,0
"dtosaím","cm",1,16871,0
"institiúideach","cm",1,16872,0
"han-éasca","cm",1,16873,0
"gcaithtear","cm",1,16874,0
"háirítear","cm",1,16875,0
"leathdhála","cm",1,16876,0
"scáthchlár","cm",1,16877,0
"faobhadh","cm",1,16878,0
"comhthéacsanna","cm",1,16879,0
"nua-bheartaithe","cm",1,16880,0
"hadmháil","cm",1,16881,0
"chnoic","gdoc",1,16882,0
"tsléibh","cm",1,16883,0
"neamhghnáth","cm",1,16884,0
"uasgrádú","cm",1,16885,0
"shuibhne","cm",1,16886,0
"séimhiús","cm",1,16887,0
"teidlíochta","cm",1,16888,0
"iar-phríomhoifigeach","cm",1,16889,0
"ceant","mm",1,16890,0
"léna","cm",1,16891,0
"ceannabháin","cm",1,16892,0
"várhely","cm",1,16893,0
"héilí","cm",1,16894,0
"iarthaoisigh","cm",1,16895,0
"poitigéirí","cm",1,16896,0
"phríomh-oifig","cm",1,16897,0
"phoitigéirí","cm",1,16898,0
"bpoitigéirí","cm",1,16899,0
"iniúchóirí","cm",1,16900,0
"bhféinfhostaíocht","cm",1,16901,0
"bhréige","cm",1,16902,0
"neamhsplách","cm",1,16903,0
"hobráide","cm",1,16904,0
"bernabéu","cm",1,16905,0
"camhs-approved","cm",1,16906,0
"cupán","mm",1,16907,0
"mhíosúil","cm",1,16908,0
"mothóidís","cm",1,16909,0
"straitéisigh","cm",1,16910,0
"forléargas","cm",1,16911,0
"n-eiseamláirí","cm",1,16912,0
"sheandhaoine","cm",1,16913,0
"sábhálann","cm",1,16914,0
"cenéi","cm",1,16915,0
"altairí","cm",1,16916,0
"bunchuspóir","cm",1,16917,0
"ailíniú","cm",1,16918,0
"chainéal","cm",1,16919,0
"nua-éireannaigh","cm",1,16920,0
"éireann-cheanada","cm",1,16921,0
"n-institiúid","cm",1,16922,0
"ceanneagraíocht","cm",1,16923,0
"athghaelú","cm",1,16924,0
"blúire","mm",1,16925,0
"aoí-chainteoirí","cm",1,16926,0
"scannánú","cm",1,16927,0
"ealaíonta","mm",1,16928,0
"fhíseán","cm",1,16929,0
"ghaelchultúr","cm",1,16930,0
"tháirge","cm",1,16931,0
"gcéad-aire","cm",1,16932,0
"chollatáin","cm",1,16933,0
"bpríomheagras","cm",1,16934,0
"déileálaim","cm",1,16935,0
"grabhróga","cm",1,16936,0
"thábla","cm",1,16937,0
"hóg","cm",1,16938,0
"híocaíocht","cm",1,16939,0
"nuachtarán","cm",1,16940,0
"chumhachtacha","cm",1,16941,0
"trí-sheomra","cm",1,16942,0
"gearrthéarma","cm",1,16943,0
"bhfoilseodh","cm",1,16944,0
"fhimíneacht","cm",1,16945,0
"mánais","cm",1,16946,0
"gnáth-bhunscoil","cm",1,16947,0
"shíle","cm",1,16948,0
"gnáthpháiste","cm",1,16949,0
"mbunáite","cm",1,16950,0
"dhlúthdhioscaí","cm",1,16951,0
"ró-ghearr","cm",1,16952,0
"croltóir","cm",1,16953,0
"díospoíreacht","cm",1,16954,0
"muinteorí","cm",1,16955,0
"réamhdéanta","cm",1,16956,0
"bpríomhteanga","cm",1,16957,0
"bhfaighfimid","cm",1,16958,0
"aisiompú","cm",1,16959,0
"thiomnú","cm",1,16960,0
"bhrath","cm",1,16961,0
"n-aithneoimid","cm",1,16962,0
"d’abhainn","cm",1,16963,0
"bhéaloideas","cm",1,16964,0
"tharraingíonn","cm",1,16965,0
"bhfionnúig","cm",1,16966,0
"mhuiríoch","cm",1,16967,0
"léiriúchán","cm",1,16968,0
"óstáil","cm",1,16969,0
"agóidíocht","cm",1,16970,0
"ghníomhaí","cm",1,16971,0
"gcrannchur","cm",1,16972,0
"fíorghníomh","cm",1,16973,0
"gcleachtaim","cm",1,16974,0
"mháistreachta","cm",1,16975,0
"húsáidtear","cm",1,16976,0
"ciorclach","mm",1,16977,0
"d’fheachtasaíochta","cm",1,16978,0
"réamhtheachtaithe","cm",1,16979,0
"slacht","mm",1,16980,0
"dírthofa","cm",1,16981,0
"imeartha","mm",1,16982,0
"mbreathnófaí","cm",1,16983,0
"toghchóras","cm",1,16984,0
"ndea-scéal","cm",1,16985,0
"fhlúirseach","cm",1,16986,0
"bpríomhoide","cm",1,16987,0
"bhfeileann","cm",1,16988,0
"fhéidearthachtaí","cm",1,16989,0
"shuíomhanna","cm",1,16990,0
"scoláireachta","cm",1,16991,0
"mórthogra","cm",1,16992,0
"ghnáthsaol","cm",1,16993,0
"bhfasach","cm",1,16994,0
"bhuan-ordú","cm",1,16995,0
"uaineráiteas","cm",1,16996,0
"beartaítear","cm",1,16997,0
"cuíchóirithe","cm",1,16998,0
"fhágfaidh","cm",1,16999,0
"aireagáin","cm",1,17000,0
"rannpháirteacha","cm",1,17001,0
"phictiúr","cm",1,17002,0
"mháistreás","cm",1,17003,0
"stairiúl","cm",1,17004,0
"developmenttánaiste","cm",1,17005,0
"communicationstánaiste","cm",1,17006,0
"forbróir","cm",1,17007,0
"jirí","cm",1,17008,0
"ghnáthchúrsaí","cm",1,17009,0
"labhróimid","cm",1,17010,0
"príomhchathrach","cm",1,17011,0
"mhóta","cm",1,17012,0
"trócaireach","mm",1,17013,0
"daonnachtúil","cm",1,17014,0
"holltoghchán","cm",1,17015,0
"bhfeár","cm",1,17016,0
"bhuile","cm",1,17017,0
"pokémon","cm",1,17018,0
"ex-córas","cm",1,17019,0
"laoide","cm",1,17020,0
"ciaraandlé","cm",1,17021,0
"ró-phlódaithe","cm",1,17022,0
"fíor-athrú","cm",1,17023,0
"chaoimhe","cm",1,17024,0
"ngairdín","cm",1,17025,0
"fíorchontúirteach","cm",1,17026,0
"rállaigh","cm",1,17027,0
"neartaíodh","cm",1,17028,0
"leathnaíodh","cm",1,17029,0
"ócáideacha","cm",1,17030,0
"neamhláithreachtí","cm",1,17031,0
"bhun-scéim","cm",1,17032,0
"dréacht-bille","cm",1,17033,0
"brúitear","cm",1,17034,0
"gcnaipe","cm",1,17035,0
"ngnáththéarma","cm",1,17036,0
"iarstiúrthóir","cm",1,17037,0
"screadáil","cm",1,17038,0
"bhféidearthachtaí","cm",1,17039,0
"fhoirgnítí","cm",1,17040,0
"foirgnítí","cm",1,17041,0
"phíblíne","cm",1,17042,0
"t-iardheisceart","cm",1,17043,0
"chrá","cm",1,17044,0
"grianghraf","mm",1,17045,0
"athfhógairt","cm",1,17046,0
"mbriceadóirí","cm",1,17047,0
"siúinéirí","cm",1,17048,0
"bpluiméirí","cm",1,17049,0
"láncháilithe","cm",1,17050,0
"gáir","mm",1,17051,0
"neamhdhleathach","cm",1,17052,0
"fíorchontúirtí","cm",1,17053,0
"scagthástála","cm",1,17054,0
"mhíbhainistíocht","cm",1,17055,0
"tárd-chláraitheoir","cm",1,17056,0
"héascú","cm",1,17057,0
"ródhrámatúil","cm",1,17058,0
"neamhábaltacht","cm",1,17059,0
"piseógs","cm",1,17060,0
"tógaimid","cm",1,17061,0
"buan-ordú","cm",1,17062,0
"fionnán","cm",1,17063,0
"sean-namhaid","cm",1,17064,0
"scornach","mm",1,17065,0
"d’altraí","cm",1,17066,0
"náísiúnta","cm",1,17067,0
"tradisiúin","cm",1,17068,0
"mhuintír","cm",1,17069,0
"umhal","mm",1,17070,0
"dairbhre","cm",1,17071,0
"dromchla","mm",1,17072,0
"donnabháin","cm",1,17073,0
"meánphraghas","cm",1,17074,0
"dhíospóidí","cm",1,17075,0
"fásra","mm",1,17076,0
"athshocrú","cm",1,17077,0
"sáraíodh","cm",1,17078,0
"foriomlána","cm",1,17079,0
"shrón","cm",1,17080,0
"ngnáthcheannaitheoirí","cm",1,17081,0
"dúglaise","cm",1,17082,0
"niocláis","cm",1,17083,0
"trí-chárta","cm",1,17084,0
"tánaist","cm",1,17085,0
"samhla","cm",1,17086,0
"piolótach","cm",1,17087,0
"mhúnlaithe","cm",1,17088,0
"múnlaí","cm",1,17089,0
"ró-shásta","cm",1,17090,0
"gceapaim","cm",1,17091,0
"leantach","mm",1,17092,0
"ghearrthréimhseach","cm",1,17093,0
"idirchaidreamh","cm",1,17094,0
"ólaf","cm",1,17095,0
"ionchorprú","cm",1,17096,0
"húsáideach","cm",1,17097,0
"rannchuidiú","cm",1,17098,0
"séafra","cm",1,17099,0
"d’áiteanna","cm",1,17100,0
"rialúcháin","cm",1,17101,0
"commisiún","cm",1,17102,0
"fíor-dhearfach","cm",1,17103,0
"aontófar","cm",1,17104,0
"cónaitheoirí","cm",1,17105,0
"fhógraíochta","cm",1,17106,0
"comhstádas","cm",1,17107,0
"sárjab","cm",1,17108,0
"clairín","cm",1,17109,0
"bláthú","cm",1,17110,0
"fláthúlach","cm",1,17111,0
"muíriosa","cm",1,17112,0
"sanas","mm",1,17113,0
"gníomhnach","cm",1,17114,0
"gnátheagrais","cm",1,17115,0
"dréachtchreat","cm",1,17116,0
"camhs-registered","cm",1,17117,0
"cruálacht","cm",1,17118,0
"thuairiscíodh","cm",1,17119,0
"chruálacht","cm",1,17120,0
"shiúlann","cm",1,17121,0
"t-ár","cm",1,17122,0
"brúidiúil","mm",1,17123,0
"mbreathnaímid","cm",1,17124,0
"n-úsáidimid","cm",1,17125,0
"mbappé","cm",1,17126,0
"eiltín","cm",1,17127,0
"spórtúla","cm",1,17128,0
"dhaidí","cm",1,17129,0
"t-áisitheoir","cm",1,17130,0
"paraimíleata","cm",1,17131,0
"trioblóidí","cm",1,17132,0
"bhannaí","cm",1,17133,0
"gcabraí","cm",1,17134,0
"fíorbhuíochas","cm",1,17135,0
"iar-chúlbhinseoir","cm",1,17136,0
"chúlbhinseoirí","cm",1,17137,0
"ríordán","cm",1,17138,0
"sárscileanna","cm",1,17139,0
"anailíseacha","cm",1,17140,0
"eagrúcháin","cm",1,17141,0
"chúlóg","cm",1,17142,0
"ródháiríre","cm",1,17143,0
"gealgháireach","mm",1,17144,0
"flathiúlach","cm",1,17145,0
"chliú","cm",1,17146,0
"cír","cm",1,17147,0
"súlán","cm",1,17148,0
"boladh","mm",1,17149,0
"mhistéalaigh","cm",1,17150,0
"dúiseacht","mm",1,17151,0
"fíor-réitigh","cm",1,17152,0
"bláthnaids","cm",1,17153,0
"máinliacht","mm",1,17154,0
"bhfágáil","cm",1,17155,0
"fhorbraíocht","cm",1,17156,0
"gcraic","cm",1,17157,0
"ndéileálann","cm",1,17158,0
"siniú","cm",1,17159,0
"lascainí","cm",1,17160,0
"gnáthchomhlachtaí","cm",1,17161,0
"ghnáth-thithíocht","cm",1,17162,0
"aindriú","cm",1,17163,0
"sárthacaíocht","cm",1,17164,0
"ceád","cm",1,17165,0
"fheisirí","cm",1,17166,0
"folaíonn","cm",1,17167,0
"teangeolaíocha","cm",1,17168,0
"comhairleoireacht","cm",1,17169,0
"gcomhalta","cm",1,17170,0
"n-ainmniú","cm",1,17171,0
"ndlínse","cm",1,17172,0
"neamh-infhaighteachta","cm",1,17173,0
"mí-oiriúnachta","cm",1,17174,0
"chomhaontaigh","cm",1,17175,0
"neamhláithreacht","cm",1,17176,0
"corrfholúntas","cm",1,17177,0
"uastréimhse","cm",1,17178,0
"chomhleanúnach","cm",1,17179,0
"uainíocht","cm",1,17180,0
"ainmneoidh","cm",1,17181,0
"toghlimistéar","cm",1,17182,0
"thoghlimistéir","cm",1,17183,0
"mheasfaidh","cm",1,17184,0
"dhiúscairt","cm",1,17185,0
"fhorálann","cm",1,17186,0
"hordú","cm",1,17187,0
"leasófaí","cm",1,17188,0
"iarmhairt","mm",1,17189,0
"neamhbheartaithe","cm",1,17190,0
"mhí-bhunreachtúil","cm",1,17191,0
"bhforordófar","cm",1,17192,0
"agus-nó","cm",1,17193,0
"b’admháil","cm",1,17194,0
"ágóidíocht","cm",1,17195,0
"mbánú","cm",1,17196,0
"ceannaíonn","cm",1,17197,0
"suím","cm",1,17198,0
"éisteadh","cm",1,17199,0
"neamhneodh","cm",1,17200,0
"hinscní","cm",1,17201,0
"dháilfeadh","cm",1,17202,0
"choimeádtar","cm",1,17203,0
"dhrochmhúnla","cm",1,17204,0
"fáil-fhine","cm",1,17205,0
"vótálfadh","cm",1,17206,0
"sé-suíocháin","cm",1,17207,0
"mhainnín","cm",1,17208,0
"ruiséal","cm",1,17209,0
"rút","cm",1,17210,0
"siochrú","cm",1,17211,0
"tsíthigh","cm",1,17212,0
"príomhchomhlacht","cm",1,17213,0
"fíorathbheochan","cm",1,17214,0
"chífidh","cm",1,17215,0
"gcláróidh","cm",1,17216,0
"fhéinrialú","cm",1,17217,0
"mhór-chuspóir","cm",1,17218,0
"bhunphobal","cm",1,17219,0
"thúschéim","cm",1,17220,0
"bhfuilid","cm",1,17221,0
"lán-oiriúnach","cm",1,17222,0
"bhfad-théarma","cm",1,17223,0
"bhunphobail","cm",1,17224,0
"dhiagnóis","cm",1,17225,0
"dtacaíochtaí","cm",1,17226,0
"bhfáinne","cm",1,17227,0
"séantar","cm",1,17228,0
"bhfailtím","cm",1,17229,0
"t-iarchathaoirleach","cm",1,17230,0
"bhileog","cm",1,17231,0
"maoir","cm",1,17232,0
"an-chineálta","cm",1,17233,0
"splanc","mm",1,17234,0
"nóchaidí","cm",1,17235,0
"foirfiú","cm",1,17236,0
"réiteoimid","cm",1,17237,0
"an-spraoi","cm",1,17238,0
"d’uíbh","cm",1,17239,0
"fánaid","cm",1,17240,0
"mhionghaeltacht","cm",1,17241,0
"bhuanchónaí","cm",1,17242,0
"coinsiasach","mm",1,17243,0
"róchasta","cm",1,17244,0
"saibhín","cm",1,17245,0
"aimhréidh","mm",1,17246,0
"ghéilleann","cm",1,17247,0
"mbunsheirbhísí","cm",1,17248,0
"cheanglóinn","cm",1,17249,0
"malartán","mm",1,17250,0
"meánaoiseanna","cm",1,17251,0
"lártíre","cm",1,17252,0
"gceatharlach","cm",1,17253,0
"sláintiúla","cm",1,17254,0
"láidríonn","cm",1,17255,0
"gciorcail","cm",1,17256,0
"dtiontódh","cm",1,17257,0
"heispéireas","cm",1,17258,0
"ndéarfaí","cm",1,17259,0
"fíorsciobtha","cm",1,17260,0
"tionsclófar","cm",1,17261,0
"hárdú","cm",1,17262,0
"réasúnachta","cm",1,17263,0
"chomhbhá","cm",1,17264,0
"scolóis","cm",1,17265,0
"fáil-supported","cm",1,17266,0
"eisiú","cm",1,17267,0
"deileál","cm",1,17268,0
"íorónach","cm",1,17269,0
"drochscéalta","cm",1,17270,0
"dea-phointí","cm",1,17271,0
"gnáth-cháiníocóirí","cm",1,17272,0
"gamhs","cm",1,17273,0
"reigiúnach","cm",1,17274,0
"híocaíochta","cm",1,17275,0
"dhídean","cm",1,17276,0
"príobháidí","cm",1,17277,0
"mhuine","cm",1,17278,0
"t-ómós","cm",1,17279,0
"thíolacadh","cm",1,17280,0
"d’úinéireacht","cm",1,17281,0
"t-éadan","cm",1,17282,0
"n-úinéirí","cm",1,17283,0
"chreidmheáil","cm",1,17284,0
"an-míchothrom","cm",1,17285,0
"bhd","cm",1,17286,0
"chumhachtach","cm",1,17287,0
"mbáis","cm",1,17288,0
"pláinéad","mm",1,17289,0
"bpúitsí","cm",1,17290,0
"phléasc","cm",1,17291,0
"ndíolúintí","cm",1,17292,0
"tacófar","cm",1,17293,0
"róchaiteachas","cm",1,17294,0
"i-fóin","cm",1,17295,0
"airigh","mm",1,17296,0
"ídítear","cm",1,17297,0
"fáillí","cm",1,17298,0
"codarsnacht","mm",1,17299,0
"mhionteanga","cm",1,17300,0
"phreasráiteas","cm",1,17301,0
"mbreathnófar","cm",1,17302,0
"fíormhinic","cm",1,17303,0
"mhothaím","cm",1,17304,0
"ghníomhigh","cm",1,17305,0
"comhlánaithe","cm",1,17306,0
"caolán","cm",1,17307,0
"pota","mm",1,17308,0
"huibheacha","cm",1,17309,0
"amha","cm",1,17310,0
"n-éisteodh","cm",1,17311,0
"hardchaighdeán","cm",1,17312,0
"gairmiúlacht","cm",1,17313,0
"airgéad","cm",1,17314,0
"jiří","cm",1,17315,0
"vošalík","cm",1,17316,0
"tómas","cm",1,17317,0
"gcarraroe","cm",1,17318,0
"áisíneachta","cm",1,17319,0
"cabhradh","cm",1,17320,0
"fíorfhulaingt","cm",1,17321,0
"croía","cm",1,17322,0
"fhorlíontacha","cm",1,17323,0
"mhin","cm",1,17324,0
"bhunathrú","cm",1,17325,0
"an-ádh","cm",1,17326,0
"shábhálainn","cm",1,17327,0
"ospideál","cm",1,17328,0
"ceaintín","cm",1,17329,0
"n-ionsaigh","cm",1,17330,0
"dhéanamaid","cm",1,17331,0
"an-ársa","cm",1,17332,0
"bhusanna","cm",1,17333,0
"gcarranna","cm",1,17334,0
"carrchlós","mm",1,17335,0
"aill","mm",1,17336,0
"sheandálaíochta","cm",1,17337,0
"réamhstairiúil","cm",1,17338,0
"bpáirceáil","cm",1,17339,0
"cóistí","cm",1,17340,0
"féidearthacht","mm",1,17341,0
"sciob","mm",1,17342,0
"tamhnach","cm",1,17343,0
"rátha","cm",1,17344,0
"daobhair","cm",1,17345,0
"craoslach","mm",1,17346,0
"fáil-donogh","cm",1,17347,0
"pigín","cm",1,17348,0
"réchúiseach","mm",1,17349,0
"hachomharc","cm",1,17350,0
"brendáin","cm",1,17351,0
"t-ainmniúchán","cm",1,17352,0
"feisire","mm",1,17353,0
"tacadóirí","cm",1,17354,0
"neamhspleádhchuis","cm",1,17355,0
"gnáthoibrithe","cm",1,17356,0
"diongbháilteacht","cm",1,17357,0
"thaitneamh","cm",1,17358,0
"toghdóirí","cm",1,17359,0
"lándícheall","cm",1,17360,0
"cóta","mm",1,17361,0
"abar","mm",0,NA,0
"achainigh","mm",0,NA,0
"achasán","mm",0,NA,0
"achomair","mm",0,NA,0
"achtaigh","mm",0,NA,0
"aclaí","mm",0,NA,0
"aclaíocht","mm",0,NA,0
"acmhainneach","mm",0,NA,0
"adamh","mm",0,NA,0
"adhair","mm",0,NA,0
"ádhamh","mm",0,NA,0
"adharc","mm",0,NA,0
"adhastar","mm",0,NA,0
"adhlaic","mm",0,NA,0
"adhradh","mm",0,NA,0
"ádhúil","mm",0,NA,0
"aduain","mm",0,NA,0
"aeistéitic","mm",0,NA,0
"aerárthach","mm",0,NA,0
"agair","mm",0,NA,0
"agairt","mm",0,NA,0
"agallóir","mm",0,NA,0
"agó","mm",0,NA,0
"aguisín","mm",0,NA,0
"áibhirseoir","mm",0,NA,0
"aibhléis","mm",0,NA,0
"aibíd","mm",0,NA,0
"aibigh","mm",0,NA,0
"aibíocht","mm",0,NA,0
"aibítir","mm",0,NA,0
"aicearra","mm",0,NA,0
"aicmeach","mm",0,NA,0
"aicsean","mm",0,NA,0
"aidiacht","mm",0,NA,0
"aiféaltas","mm",0,NA,0
"aigéadach","mm",0,NA,0
"aigéan","mm",0,NA,0
"aigeanta","mm",0,NA,0
"áil","mm",0,NA,0
"ailp","mm",0,NA,0
"áiméan","mm",0,NA,0
"áiméar","mm",0,NA,0
"áineas","mm",0,NA,0
"ainmhíoch","mm",0,NA,0
"ainmneach","mm",0,NA,0
"ainmní","mm",0,NA,0
"ainnir","mm",0,NA,0
